time_s,time_h,flux_g_m2_day,cumulative_g_m2
0.0,0.0,0.0,0.0
9.0,0.0025,37.414681166057015,0.003897362621464272
257.0,0.07138888888888889,215.96558464194337,0.6237985777974128
7697.0,2.1380555555555554,216.48373136145878,19.26545322281192
25697.0,7.138055555555556,216.48373136145878,64.3662305897825
43200.0,12.0,216.48373136145878,108.22172538167618
