time_s,time_h,flux_g_m2_day,cumulative_g_m2
0.0,0.0,0.0,0.0
9.0,0.0025,359.85276251821364,0.03748466276231392
257.0,0.07138888888888889,360.8063978494179,1.0731326565893469
7697.0,2.1380555555555554,360.8063978494179,32.142572471400335
25697.0,7.138055555555556,360.8063978494179,107.3105720233624
43200.0,12.0,360.8063978494179,180.4030995876953
